Simulation	T01[F1]	T01[F2]	T01[F3]	T01[F4]	T02[F1]	T02[F2]	T02[F3]	T02[F4]	T03[F1]	T03[F2]	T03[F3]	T03[F4]	T04[F1]	T04[F2]	T04[F3]	T04[F4]	T05[F1]	T05[F2]	T05[F3]	T05[F4]	T06[F1]	T06[F2]	T06[F3]	T06[F4]	T07[F1]	T07[F2]	T07[F3]	T07[F4]	T08[F1]	T08[F2]	T08[F3]	T08[F4]	T09[F1]	T09[F2]	T09[F3]	T09[F4]	T10[F1]	T10[F2]	T10[F3]	T10[F4]	T11[F1]	T11[F2]	T11[F3]	T11[F4]	T12[F1]	T12[F2]	T12[F3]	T12[F4]	T13[F1]	T13[F2]	T13[F3]	T13[F4]	T14[F1]	T14[F2]	T14[F3]	T14[F4]	T15[F1]	T15[F2]	T15[F3]	T15[F4]	T16[F1]	T16[F2]	T16[F3]	T16[F4]	T17[F1]	T17[F2]	T17[F3]	T17[F4]	T18[F1]	T18[F2]	T18[F3]	T18[F4]	T19[F1]	T19[F2]	T19[F3]	T19[F4]	T20[F1]	T20[F2]	T20[F3]	T20[F4]	T21[F1]	T21[F2]	T21[F3]	T21[F4]	T22[F1]	T22[F2]	T22[F3]	T22[F4]	T23[F1]	T23[F2]	T23[F3]	T23[F4]	T24[F1]	T24[F2]	T24[F3]	T24[F4]	T25[F1]	T25[F2]	T25[F3]	T25[F4]	T26[F1]	T26[F2]	T26[F3]	T26[F4]	T27[F1]	T27[F2]	T27[F3]	T27[F4]	T28[F1]	T28[F2]	T28[F3]	T28[F4]	T29[F1]	T29[F2]	T29[F3]	T29[F4]	T30[F1]	T30[F2]	T30[F3]	T30[F4]	Groundwater	Avg Profit	Total Orchards
965	0.722821649	-3.903497779	0.643259472	-1.898500267	-2.369014159	0.462554069	6.579199163	1.117456361	-7.643119408	3.342977098	2.771095983	-1.35568513	2.117219466	-2.70581901	7.558753899	-2.310246174	6.960287709	2.727344979	-4.203604418	7.032247717	-4.280196378	6.767559563	-5.824392562	-6.227509853	0.966740836	-1.47863269	-5.637166558	-3.56969515	4.937554179	3.417635442	4.438298089	3.777588015	9.672304144	-1.716720705	1.699916398	3.24771997	-1.324475287	-1.495244612	-8.335639857	-1.842742795	-5.735379635	-10.1019291	-0.148953118	-4.85859943	-2.701053103	-0.435723919	3.467042416	-0.229383554	3.493965274	6.403947857	-1.32260804	-2.968645825	6.17302052	-1.735047888	4.52377269	-9.307362573	-5.320076361	-1.980109859	-1.211585148	-3.070607279	10.57355152	-7.736042803	-5.827395537	-5.542040582	2.845207651	9.055838444	1.808345343	5.752320606	-1.884916349	-1.864745892	6.683414496	3.70264753	-8.845795485	-0.232118812	-4.619006881	2.584061417	-3.383758104	2.3283644	2.085717701	-0.067329946	5.479551339	1.140010023	1.237044502	5.20671545	2.760844944	4.917052848	3.010616487	0.051597224	-4.929589371	3.023748087	4.454077039	-3.635348719	0.504488385	7.61300109	3.800717654	6.374409899	0.561967999	-4.032074295	2.092548146	-0.367030799	-0.02185126	0.702725341	-0.281363311	-2.718885125	-3.640483034	0.92715173	-3.537767827	1.385671277	-1.782978963	3.545203908	8.968921238	-2.056726077	-3.810375568	-5.029450367	8.35196257	6.836218028	-1.825030052	6.046443171	5.053116239	-2.969314086	904.8741868	68170.63469	145.7979857
966	-3.537219763	-4.692735672	-6.697411537	2.537470162	-5.893960595	-0.065143732	-7.909597158	14.62189794	-1.759396493	-5.647929311	9.716758132	-1.46811679	-6.65045619	1.067765728	-4.506236613	-1.304901689	5.324866176	-6.108755469	-4.990433455	8.08930099	-2.988207042	0.810022578	0.768294185	2.368985564	1.685451716	-1.326847821	1.380242258	6.346176863	0.182337817	1.979614347	3.212901056	1.869714409	-1.462846547	-5.16562283	-0.549343713	-6.52995646	3.546079695	10.6248033	-2.174188793	0.310740471	7.775014043	-0.688618943	-4.649919868	-9.75776732	7.811385393	3.342150152	2.215072662	-3.321949542	-3.912985623	-5.611261725	-5.149510503	-4.790448546	3.819308579	7.00740397	-2.232843488	2.683187425	0.013797052	16.67310357	6.895165443	-0.449453816	-3.624306023	-8.77545774	-6.224037409	1.413305849	1.681163013	0.242896844	0.484830849	5.07712543	9.028381109	-0.578000471	0.957906321	-4.345426857	-12.4241209	6.299585104	-0.92708461	-3.655872047	2.063779831	0.592325218	-2.562254369	2.910648286	4.848083854	-0.641327798	-4.183588326	-4.271219969	-1.933071762	4.696595967	1.867854744	1.36652559	7.561534047	-0.40124014	2.639260292	4.284680784	-4.845501482	-2.41869688	3.834432065	-3.186893463	-0.184609313	-6.317340732	-0.380723402	6.422814727	4.573045075	-2.770896554	-11.13606095	3.527175188	-9.911206365	5.481010675	-0.765429363	1.642954201	8.355699778	-4.6854949	-8.813920617	2.69007802	4.977003634	6.535692215	12.5558579	-0.901754051	4.013138115	6.660066843	-4.326350987	-1.368392557	920.4080448	66780.74754	138.3219716
967	-0.058006321	1.370871787	6.186133934	1.948623958	-1.827329579	4.300784443	2.16252102	2.998348076	4.13640106	-6.399433061	-10.73597169	0.669753454	3.459095385	-2.48906503	12.6448248	0.048484139	-2.753288838	-1.928991893	2.5640364	-4.699263904	2.011727627	-16.61802741	-1.824779622	-0.146239905	1.854736928	-7.345080582	-3.686021488	-11.99951936	-0.022737753	-4.521676735	3.898416149	6.335341976	0.601375219	5.772237901	3.755821984	-0.600441047	2.433437952	-3.078685046	4.420493208	1.874480057	0.424075381	0.898537196	1.620431842	1.348664934	4.589468957	-10.35666368	-4.330343476	4.124633117	-2.773525901	-9.936133717	-1.309321517	-2.437367715	0.537711062	0.970925281	4.460500651	-3.008717576	-1.202397059	4.644959483	-7.520882312	2.707048141	-0.384399384	0.504918552	-6.012874607	-2.452997454	-0.380332682	7.840275544	6.031337062	0.078029014	3.766112284	3.20564694	2.729563704	-6.109896147	-5.334301373	-0.111359025	5.913221428	6.032630937	3.37777077	-9.846183085	1.746133992	-6.725105966	2.523528974	-5.452201219	0.012440123	0.456917746	6.525655196	3.904235029	1.727912877	0.784693485	-0.468054592	6.198205577	5.074251586	-4.210451144	-2.882160647	-3.930295917	-10.00872636	-4.966440718	3.792795925	-0.24395996	6.175884484	8.494649862	-10.82471856	-8.716346369	0.28299383	-0.338278902	-4.762620836	1.563040369	-2.024978098	-4.544476741	9.991966876	1.199218165	8.812649121	1.712962332	-7.564211063	0.588539664	3.397117508	0.326611113	3.238174953	2.062736481	1.255275814	-2.346078252	958.4283116	64955.25134	121.2325003
968	-12.21588612	-8.897419572	-7.466827035	-0.110219866	-4.32528913	1.261184514	-0.126611078	1.752659827	4.361558259	0.334559828	-1.99406907	-3.358507752	3.478145301	-3.358257711	1.8382366	-6.839296222	2.218734622	7.754769325	-8.735403419	0.63047722	1.791160852	-2.562206984	1.354425102	4.085758328	3.23597163	3.551744521	-0.429907963	5.924249291	-3.753144145	-10.89955449	-4.609982371	-4.493686557	3.405240774	1.643645465	-0.577346087	5.028945208	-0.424070321	3.325904906	-0.365180634	-4.002783597	5.201635361	-5.082280636	-7.337186933	4.209860563	7.73665607	-1.07514292	8.162626028	-4.969076514	11.38640404	8.691402674	-1.76116392	6.694758534	7.672337294	1.969796419	-0.051768683	3.197665215	-6.901709437	5.133956075	3.526345789	-5.543818474	-2.395667285	-0.988290682	-4.457149506	4.317547679	-3.041312099	1.189414337	-4.42030549	-2.953472733	1.875820607	-7.882917523	0.669355765	1.769288927	-5.424731374	-0.388644896	1.058422998	-3.147848248	1.765431911	0.854308233	-5.581423044	1.52582407	-8.910591602	1.644715965	-6.677823067	-0.70690468	-2.022460252	6.697962284	3.928488195	-3.736601174	-10.07356286	7.271547318	3.159747124	1.861840934	-0.302190892	7.858765125	-7.197941542	1.341052204	-5.034828782	-1.318314821	-2.382478863	-1.566900909	7.834206223	-2.584496439	0.952379778	5.752062201	-2.349908501	2.780380547	-3.254240453	0.27798539	2.964945138	8.031044602	-6.123360395	-1.521665007	-3.054674566	-1.803557724	4.28678751	6.39347136	0.902340859	0.386357158	3.118770123	4.974762201	1065.263095	57295.83984	96.75272757
969	5.22760111	-2.573736099	8.555837936	9.436232211	-1.233233235	1.758879867	3.426973504	4.996125673	-5.032468262	3.132133519	5.44250318	-7.770734739	-13.99439861	-1.885715364	5.006959975	-2.572953581	0.375339906	-9.852817487	2.506114989	-7.238185961	0.048616989	-2.800084102	0.875016557	5.477337518	-2.8433809	2.46981607	-5.406764918	1.120799604	0.426264474	-0.364131909	-5.334375901	1.357388293	-7.860787443	-3.246314683	3.23926969	-5.014334617	9.093596208	8.268224497	5.097088384	6.604736491	-0.40503976	3.090821452	-11.20560509	5.586017254	6.435172581	2.541558616	7.945718043	-0.712431166	5.316273977	-9.253498837	1.721860234	1.450540615	0.828431843	1.007291192	7.252336037	5.288493585	1.078005091	-6.697962131	-0.910244385	1.630225041	-7.197899314	7.823030722	5.532143023	5.94959015	-0.421561581	-9.088520887	-5.14362226	-13.24437555	-0.504555419	-1.114189587	-2.236830268	2.164572938	-5.063196367	-0.345556027	3.152511921	4.451409249	-1.570533995	-3.884789137	-0.429442714	-2.913402766	8.792259256	1.319616361	-4.862948091	-7.44201374	3.913204456	-0.281294526	4.742302367	3.71362461	9.325014755	8.840774384	-2.132250053	-3.654166437	1.541449794	2.936731508	5.476971089	-8.156448448	5.087935347	5.762450922	-1.343943044	-0.605364046	-11.33771392	6.406212536	-1.684054548	6.587122637	2.792788755	1.450350476	-4.90450604	6.599342234	-2.613310178	-0.158572965	-1.265015781	2.721919269	-8.594997518	-0.116352706	-4.349575001	3.350597554	5.061406125	-4.180237231	1.08812334	-10.8223993	865.2470097	70246.71208	159.5842389
970	4.009662867	8.08447659	-3.311889768	4.014267623	-4.85911876	4.969626963	3.631047606	-6.59057498	-8.096675873	0.30702807	-4.366768599	-0.19083146	-4.423127174	2.900007367	-4.041038454	3.810472786	-3.884421587	-6.026306748	7.098658085	5.712596774	-2.497287244	-4.609256685	-3.590965271	1.901489198	-0.001634591	-3.309839368	-2.659702897	-1.467922181	-4.753112197	1.088495031	0.482304245	-1.739345938	-7.889791131	0.14356235	4.159344435	9.252580404	-0.966181532	0.204280522	5.706047416	1.901765168	1.903861314	2.743329704	14.82957363	6.800869107	7.038553357	6.656124592	-1.05477795	8.895952106	2.823392153	0.263063088	4.304003716	5.76233089	-8.888850212	-9.034808874	0.270985235	1.059434637	1.11101307	1.406085789	-4.207357168	-8.937367201	-3.150588572	-1.828195602	-4.090169966	-0.696013197	-0.69312945	-4.943404496	0.002853924	-1.725161225	-6.536821127	-4.325993657	-4.280767739	-6.629196405	3.197874725	2.583653927	6.130771041	9.419772029	3.136087358	10.66573501	-9.77207303	4.615912437	3.286726773	-0.710127875	1.668685675	0.082685407	1.831770688	0.04041451	6.854805946	-2.585725784	12.74317026	-1.73388198	4.362225235	0.160832573	-13.07575107	3.12449038	7.083252072	3.437747061	-4.938189387	-1.529866457	-4.169362783	-3.942083418	7.93577075	-1.518468857	0.607272834	-2.238432765	7.552853823	0.944795161	1.200804487	-2.050789148	13.80937219	3.338612318	1.566463858	4.500726759	0.43966122	-4.58663255	1.523399502	-3.050668836	-1.52632907	-3.442671001	-2.412865758	4.28833425	882.7512896	69386.27969	162.9152395
971	0.0385428	4.136517007	-0.064411096	1.737886401	-1.038254134	-2.164858241	-3.620776572	-1.448591373	2.39013656	0.994796566	-3.226384414	-3.456367916	-0.144477517	-6.189048628	-4.772381268	9.011100672	0.723919063	-12.74690526	-6.086734877	1.151486574	-4.14949805	6.592107607	-4.365801743	-1.435783435	5.10170513	-2.427684992	4.305127989	3.580015136	-8.218858958	-0.681750446	-0.544069046	0.775604776	-3.262020358	-12.39135958	0.592408198	-3.13868199	11.12901991	9.376907948	0.633054742	1.001098132	0.298419959	4.625041165	-2.220845889	10.61313823	-1.520083125	7.725465437	-4.435959311	-1.96913488	2.680317154	-0.147738072	8.904565768	14.00711098	2.130024469	-0.645110582	-0.869809807	10.7985246	-10.06883567	-5.110402236	-17.20031994	-7.441495932	-8.251644804	-11.55873119	-1.147097566	3.278880862	8.891737923	-2.174575049	-5.824214961	0.070993587	-3.759414128	-9.941883408	-4.052966838	2.511380889	-2.954835931	5.692091072	1.357649796	10.96904923	2.769726135	-8.725980407	0.781809558	8.485248343	-4.400280454	3.799418186	-2.849899805	0.523357251	-3.405059268	7.091997388	1.439990529	11.06164145	-2.522437149	-4.64597837	-6.024455834	-3.895933041	3.340931327	7.0589605	-0.97059486	1.641902502	5.879080835	1.574817218	-0.200172565	-7.014377791	-2.35520051	-5.504299161	2.04052269	4.448472173	-0.454878427	-1.129092911	-1.61451654	0.897030106	11.97659994	-1.892761221	-2.934001356	1.862430684	-5.238036878	-5.042672972	8.922346266	5.155211126	-2.802961261	-1.223254958	-5.369424857	-8.25375565	901.166708	67880.9213	146.7289112
972	-0.703203306	1.713003814	0.67336224	7.911605239	0.989610255	-7.133436203	-7.472969294	8.132821918	2.904147804	3.77677232	6.49356246	-0.070911078	-1.529281139	-5.246197581	0.962139294	0.903806686	8.678267002	-2.19439581	3.926472366	-3.130970299	-0.861111432	-11.51055098	1.283444315	5.340551734	4.118459225	1.039348245	-0.293719508	-0.618819036	-2.290107161	-3.360041678	9.429452419	1.944086552	2.116740644	-7.250494957	3.193415403	1.005439684	-0.312744007	10.15804291	1.252925992	-3.688095808	2.056967467	-2.7801314	0.153080346	-6.619374752	6.635784507	-3.056697845	6.58061862	0.452226847	-3.055350184	-4.196774065	7.343301773	0.377406105	-0.24363799	-7.385538816	4.869789183	0.22494955	-2.963561714	-3.962393701	-8.68919313	-1.971606463	-2.861445546	4.112909734	1.054709777	10.01231313	2.472330928	5.039891005	-8.435485959	-6.984968185	0.962763429	10.28596997	-4.545557201	1.804513484	4.773337245	2.45375976	-4.590134621	-2.342171073	-3.533337414	-2.394930124	12.10875392	3.884233534	2.18513459	0.965850577	4.538934827	-1.857189685	0.484820344	-4.304173291	-1.90765664	9.322530031	-1.18867889	7.205861211	1.210811064	2.626338005	-2.825382948	1.333997846	-6.863649487	-0.409189984	-4.812172949	0.673688352	4.13575381	5.449102521	-9.328964949	4.312549531	-2.885711789	2.826435864	3.667032123	4.760716558	-6.360619664	4.063996375	-0.895492211	2.125932723	-0.863103271	-0.539856739	-4.217266142	-2.772647738	-13.01816463	-4.798679054	-0.170743074	-6.714115739	-0.332423113	-1.165898442	886.3971857	69483.52578	147.0818965
973	5.434466106	3.722216201	-10.26194255	-4.714683819	6.944753106	2.641415252	0.296391077	-1.13023141	2.265796908	-6.968680658	-4.879426692	2.870078992	-2.331546287	-0.248422375	2.58997051	3.353011503	-3.933913984	-1.825029298	-1.067928186	-1.832248669	10.14541249	-5.799266416	3.543013743	-2.944224385	-6.31988898	-3.188304967	-6.284355214	6.463654314	-1.516087878	-2.009764196	-1.605849497	2.424572879	5.073076958	-9.219414839	8.636068348	-4.178121722	2.337965526	-4.140332645	0.497506173	-8.373353676	3.825095264	3.837496427	7.509834549	6.588922236	0.580106161	-1.396222807	-2.686755444	0.209349778	-1.272045539	5.174892852	3.058371667	-0.242659734	2.916845836	2.254844643	-0.57492367	3.194444589	-0.638828185	3.08E-05	4.184841365	-1.865573363	3.511093918	-7.179155559	8.408313903	1.586149509	2.983641655	6.168760285	1.481688144	-4.286122132	4.424344317	-1.495553304	-10.24106151	0.597330234	-4.277707616	3.006081221	-2.028758921	-1.3276245	-1.993082479	6.8362202	0.979526342	6.877860215	-4.518643778	4.019795427	3.163777496	-6.456362566	-2.456538454	4.562331896	10.99450436	-0.174881381	9.291116757	-1.601327775	-1.962965615	2.339139292	-1.524463736	4.912421632	1.465421224	-1.785188898	-5.676015567	5.735816905	1.628859423	3.84644016	-2.341702434	-6.934969137	12.08469061	-1.463780785	-4.520178186	-2.62098877	1.05626705	-0.291630697	2.050565304	-3.124771988	9.815599404	1.21965392	3.072145165	1.870188071	-4.304462204	4.63405835	-7.931159412	0.357727419	-5.654531336	0.829492399	963.3744019	64046.82643	141.7792856
974	-3.217513859	-7.380964756	4.131228924	2.287708074	5.543409586	-2.51722157	8.239924312	-3.617004752	8.041307926	-2.715848386	0.433391854	-4.417129159	3.948468864	-7.485122681	13.0410707	-7.371861935	4.844831526	3.66890192	-1.853749156	-3.59760493	3.039625585	5.588316917	-0.582502447	-0.754122883	-0.299124755	-2.703493834	9.468191862	-8.050129414	4.93743211	-2.68712759	2.425638139	3.128884733	0.15335937	3.50058943	-6.677877307	-2.011875659	-2.850218713	-1.786964685	1.754870117	-6.384848356	-0.386457257	2.397376746	3.638085425	-8.551512361	5.250769258	0.396788195	0.936060399	-1.760485768	7.638429403	4.736521542	13.05435181	-5.559142232	-1.898890883	1.892136037	5.403321981	2.82897979	-0.551762022	3.345439732	0.529041439	-4.433227479	11.28574252	-2.017314732	-2.056093663	-0.835176483	-1.061657444	0.582525209	2.435554415	13.30724716	0.710363165	2.416401953	5.141441822	-0.641760826	9.852164388	-0.336080454	2.843720615	-5.896095634	8.589094877	-0.216594469	-6.153777242	-6.353435516	-5.619497299	1.925197244	6.170495152	-3.426094055	-4.177915752	2.416929603	2.783309817	5.390617251	-2.246670872	0.633096322	-3.130235076	0.722718313	-5.161101818	-1.75752461	3.978491127	-4.038320482	4.571943581	-2.573931813	6.280575395	7.037822008	8.952737451	0.261122882	-10.71677089	1.595441401	-3.819634914	3.048659861	-6.30736053	-4.271926582	1.889915764	0.012773138	-3.751877844	-1.440344751	-2.478566468	4.747267962	2.160999626	2.746324241	-0.883951783	6.398220658	-4.292756021	-5.468882918	909.2856928	67523.68582	150.3443706
975	8.452099182	-1.721652001	-5.237118192	-16.79633382	-10.56908614	0.86329095	0.139070955	1.388290284	0.406708348	-7.476614207	1.254631215	-3.043073927	-5.498984299	1.062335983	1.572933447	5.809275268	-2.283182112	5.03758268	2.18091596	-3.145335825	-5.087846349	-15.55616414	-2.228138296	0.004463606	-0.5762336	-2.87019101	2.565218284	2.785573416	-0.18833201	-0.488520418	3.303336146	-2.077929625	3.71212572	3.738140497	-0.642333292	-1.567082079	-0.391248688	3.731856652	1.969600663	2.591907971	-1.416159115	5.261357033	-1.129189816	-1.273861414	-14.9915383	-1.67973978	-3.904537039	0.378041896	-3.304613568	-2.096819272	-2.152582347	-4.029049535	6.610975371	2.587462694	-1.942295194	11.9348905	-4.650114269	5.659714396	7.685235005	-8.818170751	6.939647661	-2.996073866	-4.377634443	3.051375707	-5.422208318	6.36395349	-3.462557311	-7.946498406	-1.11058366	-4.786467704	-1.113681412	-2.518835988	2.964367823	0.863359137	-7.637645807	3.919370856	9.416232634	2.839747707	-4.236143015	3.513844337	-1.546658693	8.186002828	-4.826403236	0.380321606	-3.199306428	3.657156958	9.077174803	0.969540456	0.970021547	1.759979629	-0.906143115	2.801090027	-8.345154747	-10.15318956	0.225487673	10.25911611	5.15030903	12.11025746	-0.882942181	6.482042951	-5.115012819	5.618608141	1.44839543	2.940671241	-3.237170129	2.811631664	2.63795126	-5.031287846	-1.913003413	-4.671330666	-4.151708932	-3.78895954	1.054533984	6.044509922	-1.469090636	-11.83979624	3.095727498	0.98179972	-8.353799473	0.496699221	1059.603706	57178.25303	131.5728948
976	0.80333218	0.891033635	-9.027585387	-3.870711029	3.946405053	-0.106159765	6.030705571	-1.444127709	2.913916111	-0.218853056	-0.621253625	3.682075441	-2.966461182	-4.013907909	-3.138575256	3.507839441	1.133629233	7.485352755	0.246759113	-0.670266226	2.51131922	-8.06220293	2.717386484	2.602499127	5.242272615	4.117810428	-5.590160489	-9.137436748	-8.794859052	5.51021874	3.692622781	-5.587863922	4.991352856	12.1340704	1.416206062	1.46052435	-6.845434308	3.254795969	-5.200025439	-6.683422327	-7.357524633	-1.531356275	-0.109877624	1.845627278	6.743817329	-5.272982121	3.038232625	-0.691224262	6.272495985	1.692913175	-1.855863631	-4.415611923	2.455495298	-6.171150208	-2.62378931	-3.606654406	3.976410627	4.451066554	-2.901860178	5.611684918	0.228894055	-9.04949367	7.292588949	2.640304565	5.370207429	-1.0456343	9.838389158	-11.96321964	9.323481917	-1.632948965	-4.755357504	2.361477911	0.739054009	-14.4424367	-10.48050046	-6.604533792	-9.321200252	3.705120683	8.685158491	-10.13679862	5.367202163	-7.517966628	14.49589729	-0.904016718	-1.843536794	-1.869999766	0.407560281	-5.464331508	-5.914021134	4.524258077	0.48787944	2.245218903	7.593668699	-0.563937277	10.96899986	-2.755998373	-4.787093401	-0.55500064	1.449744254	2.468524724	-2.093362361	-0.274712481	-4.437321424	-1.913203001	6.398354769	0.993058383	-1.792107075	-1.29867658	1.61136508	-3.454309404	-4.08647716	6.98137939	9.691957831	0.855185464	-0.551885851	-6.208665967	-0.601715147	-6.819559336	8.003686666	4.419639409	962.280107	64066.23465	119.9532392
977	2.205588229	5.44556059	-3.675302154	-4.054760452	4.894263573	10.71059931	1.377092866	-10.83132032	2.580975929	3.978806692	4.854126785	0.177404283	-7.447766405	-2.013207679	-0.141402915	-2.394647022	-1.841846018	-1.010692366	-1.890422869	2.581167317	4.89729686	4.039339938	-0.539966167	0.987355093	-1.710903053	-1.626573983	6.876068387	7.238492595	1.251920926	7.375054653	5.873696531	-11.84186174	2.611368263	-1.127553652	-1.065238329	3.328065567	-0.465900397	3.942414022	1.05053548	3.450993236	2.373746367	0.628860429	-0.099764286	0.76888922	9.617335096	-1.961399355	-4.107609739	3.455672626	2.669218687	-0.365789622	4.842903069	-6.660061844	-5.834629301	0.626432211	3.467731052	-0.163313936	4.310383871	-2.643073315	5.576456818	-7.153910986	-9.63489012	9.868633404	-10.7614806	-6.035741358	-5.015424796	11.63206507	6.856363824	-2.798813731	11.39768832	-13.41771338	-4.739835101	4.428766258	8.898581014	-3.536475245	-6.059435399	4.375430022	0.108509933	-3.24967137	1.170481902	-7.624028666	-7.41934683	-4.006528205	1.417466623	2.94842206	3.484806913	8.37341754	-7.166433003	0.554993916	-3.077395645	-4.077679938	2.347041491	-4.022367567	-6.856326801	3.779231979	1.242876053	-8.276107693	-7.235982229	-8.329923944	-5.016921175	-1.920804971	5.913885949	4.487838235	-3.181974044	-2.777534613	3.757430633	-6.857771019	-4.342585103	-2.982246159	-1.308193226	4.610541099	2.471055511	-6.232367288	-2.08350488	0.744471636	-7.617488881	-3.509252532	2.578701923	2.989007132	-0.359711762	4.57633192	923.6898454	67351.10638	109.4513987
978	2.649983466	4.892410338	0.634931996	1.358038634	3.849969506	5.879428983	-6.629931331	6.206076145	0.5787066	2.389093637	2.312393785	-2.235095501	-5.894085765	-1.827718019	-5.718704462	-4.940062165	-4.410594702	0.010668813	5.379444957	-3.610120714	-5.99894166	3.687308133	0.371607766	4.829146564	1.336741894	-4.97150898	3.517356813	2.568475902	-3.288677335	2.925393581	-2.46726349	-5.834305286	-2.931391299	3.368499279	5.207349062	-10.72392583	3.878394067	-0.178952012	-5.288786888	-6.769282818	-7.596746683	-10.56300759	-0.176965408	5.227457881	-1.105271056	4.249165058	-2.285177559	8.489528894	7.818713188	-1.772275269	-1.198996007	8.590459228	-0.670551509	2.949741483	5.198581815	-0.679108575	4.331728518	0.349863321	3.944869936	3.452076018	7.768344879	2.285325974	-8.329339027	-0.067675333	-2.072798163	12.84963489	0.477862246	3.296467662	-0.980945528	4.48344171	4.932743013	-1.262761503	0.95314391	-4.659686387	0.32889761	-5.89682281	-5.207335353	7.596253753	-9.998888969	8.386977315	9.674497843	-2.367491275	-3.809712529	8.234300613	-3.132030368	-2.338256389	2.559459507	-9.078029394	-1.819936782	4.702500701	0.43303024	-1.018290073	-5.071386695	-10.90535998	4.90133822	7.903911471	0.381405465	-5.829232931	0.205971133	2.281890213	6.149391532	1.798669994	3.739827275	-0.792541429	0.995815024	0.656805336	2.358494401	7.600124478	2.911999822	2.83449173	3.997676671	-0.182644483	2.323435247	-0.94335638	-7.676985264	3.472192287	-7.732397914	-0.236893762	-5.573358536	5.154709816	927.5934638	66766.17804	131.832434
